	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_frnds_story/3	No such File found.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_frnds_story/3b	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/3b	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/8b	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/8b	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/5	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/5	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/8b	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/8b	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine case for k2.	Error	 	
1c	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/4a	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_frnds_story/4a	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/4a	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine GNP for verb k1 is missing.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_frnds_story/2	No such File found.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
	Something went wrong. Cannot determine case for k2.	Error	 	
four_frnds_story/5	Something went wrong. Cannot determine case for k1.	Error	 	
four_f	Something went wrong. Cannot determine case for k1.	Error	 	
